Ia,Ib,VDC,IDC,T1,T2,T3,VD,FDD
492,526,508,507,496,482,493,510,F4
498,519,509,507,496,482,495,510,F4
507,512,507,507,496,482,494,510,F4
507,513,510,508,496,482,494,509,F4
460,472,508,507,494,485,496,510,F5
464,466,508,506,494,485,496,509,F5
472,463,509,506,494,484,495,509,F5
479,460,508,507,495,485,498,509,F5
485,457,508,507,494,485,496,510,F5
486,456,509,507,494,486,496,509,F5
489,454,504,507,492,485,495,510,F5
492,455,510,506,494,485,497,509,F5
496,456,508,507,494,485,496,509,F5
498,455,507,507,494,488,496,510,F5
497,457,509,508,494,485,496,510,F5
499,456,508,505,494,484,498,510,F5
501,458,508,505,494,485,496,510,F5
500,460,509,507,494,483,496,509,F5
500,457,507,508,494,485,496,510,F5
501,462,509,508,494,485,501,510,F5
501,462,508,508,494,485,495,509,F5
502,461,507,508,494,485,496,510,F5
498,464,508,506,494,485,496,510,F5
495,464,508,507,494,485,496,510,F5
492,467,508,509,495,485,497,509,F5
492,470,509,509,495,485,497,509,F5
489,471,507,507,495,485,496,509,F5
487,471,508,507,494,485,496,509,F5
484,474,509,506,494,485,496,511,F5
480,477,508,508,494,485,496,510,F5
478,479,506,508,494,485,496,509,F5
477,481,510,508,494,484,496,508,F5
473,484,509,505,494,485,496,509,F5
470,487,509,507,494,485,496,509,F5
468,490,508,508,494,485,496,510,F5
464,495,508,508,494,485,496,510,F5
465,497,508,506,494,484,496,510,F5
462,498,507,507,494,485,496,509,F5
462,496,509,507,494,485,496,509,F5
462,498,508,507,494,485,496,509,F5
458,497,507,508,494,484,496,509,F5
459,498,510,507,494,485,497,510,F5
457,498,507,508,494,485,496,509,F5
455,498,508,506,494,485,496,509,F5
454,497,508,508,494,485,496,510,F5
453,498,506,506,494,485,496,510,F5
452,493,508,506,494,485,496,509,F5
453,488,507,507,494,484,496,509,F5
454,484,508,507,494,486,496,509,F5
456,479,508,506,494,485,496,510,F5
458,474,510,506,494,485,496,509,F5
465,469,507,511,494,484,496,509,F5
472,461,509,508,494,485,495,509,F5
477,458,508,507,494,485,514,510,F5
482,456,508,507,494,485,496,510,F5
487,455,507,505,494,484,496,510,F5
489,454,509,506,493,487,495,510,F5
495,453,507,508,494,485,497,510,F5
495,454,510,506,494,484,496,509,F5
499,456,508,507,494,486,496,509,F5
498,457,509,507,494,485,496,510,F5
501,458,509,507,494,485,496,510,F5
499,459,510,507,494,485,497,510,F5
500,457,508,506,494,485,496,510,F5
500,460,509,507,494,485,496,509,F5
501,458,507,507,494,485,496,510,F5
502,460,507,506,494,485,496,509,F5
499,462,508,508,494,485,496,510,F5
496,464,507,508,495,485,496,510,F5
495,465,506,506,498,485,492,509,F5
494,468,508,506,494,485,496,510,F5
491,469,507,506,494,485,496,511,F5
489,468,508,508,494,485,496,511,F5
485,473,508,506,496,485,495,509,F5
483,475,508,508,494,485,496,509,F5
478,477,509,508,493,485,496,509,F5
479,479,507,507,494,485,496,508,F5
475,479,509,507,495,486,496,510,F5
473,485,508,506,494,485,496,509,F5
471,488,509,506,494,485,497,509,F5
468,492,508,507,494,485,496,508,F5
464,495,509,507,494,489,496,510,F5
464,499,509,508,494,485,496,509,F5
462,498,509,507,495,484,496,509,F5
462,496,508,508,494,485,496,509,F5
460,499,508,507,495,485,496,509,F5
458,500,507,507,495,485,496,509,F5
458,499,509,507,494,485,496,509,F5
456,499,506,508,494,486,496,510,F5
454,499,507,506,495,485,496,510,F5
454,496,506,507,495,485,496,509,F5
453,493,507,506,494,485,496,509,F5
452,492,509,506,494,485,496,509,F5
454,488,507,507,494,485,496,510,F5
454,483,508,506,494,485,496,511,F5
458,478,507,508,494,486,496,509,F5
460,472,507,507,495,486,496,509,F5
467,467,508,507,494,485,496,510,F5
473,461,508,506,494,485,496,509,F5
478,459,508,510,495,485,496,509,F5
481,457,508,508,494,485,496,510,F5
485,455,509,507,494,485,497,509,F5
492,453,508,508,494,485,496,510,F5
494,452,509,507,493,485,496,509,F5
498,453,507,506,495,487,495,509,F5
497,456,508,507,494,485,496,510,F5
499,457,508,507,494,485,496,509,F5
499,459,507,507,494,485,496,509,F5
501,459,508,507,495,485,496,508,F5
500,459,507,506,495,485,496,509,F5
501,460,509,507,495,485,496,509,F5
503,463,507,507,495,485,497,509,F5
502,462,508,509,495,485,496,509,F5
500,462,507,505,495,486,496,509,F5
495,465,508,506,495,486,496,509,F5
495,465,508,508,494,485,496,510,F5
493,467,508,508,501,485,493,509,F5
490,468,509,506,494,485,496,510,F5
488,468,507,506,495,485,496,509,F5
485,471,508,507,495,485,496,510,F5
482,476,506,508,494,485,496,509,F5
482,477,508,506,494,485,496,509,F5
479,480,508,507,494,485,495,510,F5
475,483,509,506,495,485,496,510,F5
472,486,508,506,494,485,496,509,F5
471,487,509,508,495,485,496,509,F5
470,493,509,509,494,485,497,512,F5
465,496,508,506,494,485,496,510,F5
466,498,509,508,495,485,496,510,F5
464,498,506,506,495,485,497,509,F5
462,497,508,506,495,485,496,509,F5
462,498,507,508,494,485,496,509,F5
460,499,507,506,495,485,496,510,F5
458,499,507,507,495,485,496,509,F5
456,499,509,507,495,485,496,509,F5
454,498,506,507,494,485,496,510,F5
454,496,508,506,494,485,498,511,F5
452,494,508,508,494,485,496,510,F5
451,490,509,507,494,485,496,510,F5
451,488,508,507,493,485,496,509,F5
455,483,508,505,495,486,496,510,F5
457,479,508,507,495,485,496,510,F5
460,473,508,507,494,485,496,510,F5
467,468,509,507,495,485,496,510,F5
473,461,508,507,495,486,496,509,F5
478,458,507,508,494,485,496,510,F5
483,459,508,508,495,485,496,510,F5
488,455,509,508,495,485,496,510,F5
491,453,509,507,495,485,497,510,F5
495,455,507,507,494,485,496,510,F5
496,455,508,507,495,485,497,510,F5
500,455,506,507,498,485,496,510,F5
500,456,506,507,494,485,496,509,F5
502,458,506,508,495,486,496,509,F5
502,458,508,506,495,485,496,509,F5
500,458,508,507,495,485,496,509,F5
501,459,507,508,495,485,496,510,F5
502,460,508,507,495,485,496,509,F5
503,461,508,507,494,485,496,510,F5
499,462,508,507,495,485,496,509,F5
495,464,509,506,495,485,496,509,F5
492,465,508,507,494,485,496,510,F5
491,467,509,507,493,485,497,509,F5
492,469,509,506,495,485,496,509,F5
487,471,507,505,494,485,496,509,F5
486,472,507,507,495,487,496,509,F5
485,475,510,506,495,484,496,507,F5
479,477,507,508,495,485,496,510,F5
480,479,509,507,495,485,496,509,F5
474,481,509,507,495,486,496,509,F5
472,487,507,505,495,485,496,509,F5
471,489,508,506,494,485,496,510,F5
467,492,508,507,495,485,496,509,F5
466,495,507,508,495,485,496,509,F5
466,498,509,507,495,485,496,510,F5
464,498,507,507,495,485,497,509,F5
463,496,508,506,495,485,496,508,F5
462,499,508,508,495,485,496,510,F5
459,499,507,507,495,485,496,510,F5
458,498,506,509,495,485,496,509,F5
454,498,509,508,495,486,496,509,F5
455,499,509,506,494,485,496,508,F5
451,495,505,506,494,485,496,509,F5
453,494,507,507,495,485,496,511,F5
453,492,507,505,495,485,496,509,F5
452,489,507,506,495,485,496,510,F5
456,482,505,507,494,485,496,509,F5
458,478,506,506,495,485,497,510,F5
459,472,508,507,494,485,498,510,F5
470,466,506,507,495,485,496,509,F5
473,461,509,507,494,484,496,509,F5
481,459,508,509,495,485,496,510,F5
483,457,509,506,495,485,496,510,F5
490,454,509,507,495,485,496,510,F5
491,453,507,506,495,485,496,510,F5
493,454,509,506,495,485,496,509,F5
496,455,507,506,495,485,496,509,F5
499,456,508,507,494,485,496,509,F5
505,456,508,508,494,485,496,509,F5
501,457,507,507,495,485,496,510,F5
501,458,508,507,495,485,496,511,F5
500,458,507,506,495,485,497,509,F5
500,459,509,509,495,485,496,510,F5
502,462,510,507,495,485,496,510,F5
503,461,509,505,495,485,496,509,F5
501,462,509,507,495,485,495,510,F5
497,465,507,508,494,485,496,509,F5
493,467,509,506,495,485,496,510,F5
492,466,507,505,495,485,496,510,F5
491,472,509,506,495,483,496,509,F5
488,469,510,506,495,485,496,509,F5
484,471,508,508,495,485,496,509,F5
482,475,508,507,495,485,496,510,F5
479,478,510,507,494,486,496,509,F5
478,481,507,507,495,485,496,510,F5
475,482,508,507,495,486,496,510,F5
473,486,508,507,495,486,496,509,F5
472,489,507,506,495,485,496,510,F5
468,493,508,506,494,485,495,509,F5
466,497,507,507,495,485,496,509,F5
466,497,508,507,495,485,496,510,F5
463,495,508,509,495,485,496,509,F5
461,497,509,507,495,484,496,509,F5
459,498,507,507,495,485,496,510,F5
459,498,507,509,495,486,496,510,F5
458,499,507,507,495,485,496,510,F5
457,499,509,508,495,486,496,508,F5
455,499,508,507,495,485,496,510,F5
453,496,509,507,494,485,497,509,F5
452,494,508,505,494,485,497,509,F5
452,490,508,506,495,485,496,509,F5
454,487,508,506,495,485,496,510,F5
457,481,508,507,495,485,496,510,F5
459,475,508,507,495,485,495,509,F5
461,471,508,507,494,485,497,509,F5
472,464,507,506,495,485,496,509,F5
472,460,509,507,495,485,496,509,F5
479,458,506,509,493,485,495,509,F5
485,456,507,507,495,485,496,510,F5
489,455,505,507,495,485,496,510,F5
493,454,506,505,495,485,496,510,F5
497,453,508,508,495,485,495,510,F5
496,456,508,507,498,485,495,510,F5
498,457,509,507,494,485,495,509,F5
500,458,508,505,495,479,496,511,F5
501,458,508,508,495,485,496,510,F5
501,458,509,507,495,485,496,510,F5
500,459,508,507,495,485,495,509,F5
501,461,509,507,495,485,496,509,F5
501,462,509,507,495,485,496,509,F5
502,463,506,509,495,485,496,510,F5
499,461,508,507,495,485,496,509,F5
497,464,507,508,494,485,496,510,F5
495,465,508,506,495,481,496,510,F5
490,467,508,507,495,485,496,508,F5
490,470,508,507,495,485,495,509,F5
486,471,507,507,494,485,495,509,F5
484,472,509,506,495,486,496,510,F5
482,476,507,506,495,485,496,510,F5
480,477,509,507,495,485,496,510,F5
478,481,507,506,495,485,496,509,F5
473,484,506,508,495,485,496,510,F5
471,486,509,505,494,485,496,510,F5
469,489,510,507,494,485,496,509,F5
468,493,507,505,495,482,496,511,F5
466,497,508,506,495,485,496,509,F5
464,497,508,507,495,486,496,509,F5
460,497,509,507,495,485,496,510,F5
463,497,508,508,495,485,496,510,F5
460,499,508,506,495,485,496,509,F5
458,500,507,508,495,485,496,509,F5
457,499,507,507,494,485,496,510,F5
455,498,510,507,495,485,496,510,F5
455,497,508,505,495,485,496,509,F5
452,496,509,507,495,485,496,509,F5
452,494,510,507,495,485,496,510,F5
451,491,507,505,495,485,496,509,F5
453,487,507,506,495,485,496,509,F5
454,482,509,506,495,486,495,509,F5
458,476,507,506,495,485,496,509,F5
463,471,507,505,495,485,495,510,F5
471,466,508,508,494,485,495,510,F5
473,462,507,506,495,485,495,509,F5
483,458,507,507,495,487,496,510,F5
486,456,508,507,495,485,496,509,F5
490,455,507,507,495,485,496,511,F5
492,455,509,506,499,486,495,510,F5
494,453,507,507,495,485,496,510,F5
496,455,508,507,495,485,496,510,F5
499,456,507,502,495,480,496,510,F5
499,456,510,506,495,485,496,509,F5
500,458,509,507,495,485,495,511,F5
500,460,507,506,495,485,495,509,F5
501,460,505,507,495,485,496,510,F5
502,460,509,507,495,485,495,510,F5
503,461,508,508,495,485,496,510,F5
501,462,509,507,495,485,496,509,F5
499,464,509,506,495,485,496,509,F5
496,466,507,507,495,485,495,509,F5
493,464,509,507,495,485,495,509,F5
492,468,509,506,495,485,496,509,F5
490,468,509,507,495,485,496,509,F5
489,471,509,507,499,485,494,509,F5
485,473,508,504,494,485,495,509,F5
481,477,505,507,495,485,496,510,F5
479,479,508,508,495,486,496,510,F5
476,480,508,507,495,485,496,509,F5
474,482,508,508,495,485,497,509,F5
471,486,508,506,495,485,495,509,F5
470,490,509,499,495,481,496,511,F5
468,493,509,507,495,485,495,509,F5
464,497,509,506,495,485,496,510,F5
462,500,510,508,495,485,496,509,F5
461,497,509,507,495,485,495,510,F5
462,497,506,506,495,485,496,510,F5
459,499,508,507,495,485,496,511,F5
457,500,509,507,495,485,496,509,F5
458,500,508,507,495,486,496,509,F5
455,497,507,506,495,485,495,510,F5
454,499,508,506,495,485,496,510,F5
453,496,509,506,495,485,495,510,F5
453,495,510,507,495,485,495,510,F5
452,489,510,508,495,485,495,510,F5
453,486,506,508,495,485,495,509,F5
456,481,508,506,495,485,495,510,F5
459,476,508,508,495,485,496,509,F5
462,470,507,507,495,485,495,509,F5
470,465,510,506,494,485,495,510,F5
476,462,507,505,495,485,496,509,F5
482,459,507,506,495,485,495,510,F5
486,454,507,505,495,485,495,509,F5
489,455,508,508,494,485,495,509,F5
495,452,510,507,495,486,495,509,F5
496,456,508,507,495,485,495,510,F5
498,454,509,507,493,485,495,510,F5
500,458,508,510,495,485,495,509,F5
500,455,509,507,495,485,495,510,F5
499,458,509,507,495,485,496,509,F5
502,458,508,507,495,485,496,508,F5
499,458,508,507,495,485,495,510,F5
503,461,507,510,495,485,495,509,F5
504,461,508,508,495,485,496,509,F5
500,462,509,506,495,485,496,510,F5
498,461,510,507,495,485,495,509,F5
495,464,508,506,495,486,496,509,F5
492,466,508,507,495,485,495,506,F5
492,467,509,508,495,485,495,510,F5
489,470,507,507,495,485,495,509,F5
488,472,510,507,495,485,495,510,F5
485,472,508,506,495,485,495,510,F5
482,476,508,508,495,485,495,510,F5
479,478,508,507,495,485,495,510,F5
478,482,509,505,494,485,496,510,F5
475,484,508,507,495,485,495,510,F5
472,485,507,508,495,485,495,509,F5
471,490,508,506,495,483,495,510,F5
467,493,509,506,495,485,495,510,F5
465,496,508,507,495,485,495,509,F5
463,498,511,507,495,485,495,509,F5
461,498,509,507,495,485,495,510,F5
462,499,508,507,495,485,496,509,F5
460,500,507,507,495,485,495,510,F5
459,500,507,507,495,485,495,509,F5
456,498,508,507,494,485,495,509,F5
457,500,506,507,495,485,495,509,F5
455,496,509,507,495,485,495,510,F5
453,496,507,505,495,485,496,511,F5
450,494,507,506,495,485,495,509,F5
452,490,509,506,495,486,495,509,F5
455,485,508,507,495,485,495,510,F5
456,481,509,506,495,485,495,509,F5
459,475,509,506,495,485,495,509,F5
464,471,507,507,495,485,496,510,F5
471,464,509,507,494,485,495,509,F5
477,461,508,506,495,486,495,510,F5
483,456,509,507,495,485,495,506,F5
485,457,508,507,495,485,495,509,F5
490,455,509,507,494,485,495,509,F5
493,453,508,508,495,485,496,509,F5
496,454,508,507,495,485,498,510,F5
499,456,508,506,494,485,495,510,F5
500,456,508,507,495,486,495,510,F5
503,458,509,507,495,485,495,509,F5
501,458,509,505,495,485,495,510,F5
499,459,510,507,495,485,496,509,F5
502,460,509,506,495,485,495,510,F5
501,462,508,507,495,485,495,509,F5
502,461,509,506,495,485,495,509,F5
500,462,509,507,495,486,496,509,F5
498,460,509,507,495,485,495,509,F5
494,464,503,509,490,485,495,509,F5
494,469,509,506,495,485,495,509,F5
491,469,510,506,495,486,495,506,F5
488,469,508,506,495,485,496,510,F5
487,470,508,506,494,486,495,509,F5
484,472,507,508,495,485,496,509,F5
480,477,510,507,494,485,495,508,F5
481,479,509,506,495,485,495,509,F5
477,481,508,507,495,485,495,509,F5
472,483,508,507,495,486,496,509,F5
472,486,508,507,495,486,496,509,F5
470,491,509,506,495,485,495,509,F5
466,495,510,507,493,485,495,510,F5
465,496,509,508,495,485,495,510,F5
461,498,508,508,495,486,495,510,F5
463,496,508,506,495,485,496,508,F5
462,497,507,507,495,485,496,510,F5
458,500,508,509,495,485,495,509,F5
457,498,508,508,495,485,495,510,F5
457,498,507,506,495,486,495,508,F5
456,498,509,506,495,485,495,509,F5
453,498,508,505,494,486,496,510,F5
454,496,507,505,494,485,495,510,F5
453,491,508,507,495,486,496,509,F5
453,489,509,507,495,486,495,509,F5
455,485,507,506,495,486,495,510,F5
401,602,509,505,357,489,475,509,F6
411,588,507,506,355,489,472,509,F6
384,630,507,508,357,489,475,511,F6
403,613,508,508,357,467,475,508,F6
396,624,509,506,357,489,475,510,F6
408,609,507,507,353,489,480,509,F6
405,612,507,507,356,496,475,506,F6
413,606,507,506,356,486,476,509,F6
420,601,507,507,356,489,467,510,F6
416,595,507,507,357,496,476,510,F6
440,578,508,507,356,489,474,512,F6
441,578,508,506,355,489,474,510,F6
466,553,508,506,356,489,475,510,F6
466,550,507,507,355,489,475,510,F6
493,523,507,507,355,489,474,509,F6
499,520,507,507,355,489,478,510,F6
529,490,507,506,354,489,475,509,F6
531,488,507,508,354,489,474,509,F6
560,458,506,508,354,489,475,509,F6
560,458,507,507,354,489,475,509,F6
574,443,509,504,356,489,468,510,F6
583,434,507,505,353,489,475,509,F6
586,431,509,507,353,489,475,498,F6
601,413,508,505,354,489,476,509,F6
596,421,506,507,346,489,463,512,F6
617,400,508,507,353,488,475,510,F6
599,418,507,507,354,490,480,510,F6
620,395,508,506,353,489,462,509,F6
593,425,506,505,353,489,475,509,F6
617,402,506,506,353,490,475,509,F6
581,430,510,505,353,489,474,509,F6
587,399,507,506,353,489,474,508,F6
577,422,509,506,353,489,474,509,F6
554,398,508,508,353,489,475,504,F6
552,428,508,507,353,489,475,509,F6
514,421,508,506,352,489,435,509,F6
521,447,508,505,353,489,475,514,F6
480,446,507,505,353,487,475,509,F6
500,458,508,506,352,489,470,509,F6
446,484,506,506,353,490,475,508,F6
475,481,508,507,353,489,474,509,F6
418,525,507,507,353,489,475,509,F6
454,504,508,506,350,489,472,509,F6
402,563,506,507,353,489,475,508,F6
436,531,506,507,353,487,474,510,F6
396,590,506,506,355,489,477,509,F6
419,567,508,507,354,489,475,510,F6
384,624,508,508,352,489,474,509,F6
404,602,508,505,352,478,475,511,F6
387,635,508,507,352,489,475,508,F6
407,610,509,507,354,489,476,509,F6
398,619,506,507,352,474,475,512,F6
412,607,508,505,357,489,489,509,F6
413,606,505,506,350,489,473,509,F6
417,599,508,507,352,489,476,508,F6
430,586,507,506,351,483,475,509,F6
432,586,506,505,350,489,475,509,F6
454,564,507,508,351,489,474,510,F6
453,567,508,508,351,489,475,509,F6
482,538,506,507,351,489,477,510,F6
482,534,508,507,350,489,473,510,F6
512,505,507,508,350,489,474,510,F6
514,504,509,507,350,485,475,510,F6
546,472,509,505,350,489,475,510,F6
551,465,507,504,349,490,475,509,F6
569,447,507,506,350,489,475,509,F6
575,444,509,506,355,489,483,510,F6
583,434,507,505,349,489,474,510,F6
592,422,507,507,349,490,475,505,F6
595,419,508,505,349,489,482,509,F6
610,407,507,506,349,489,477,511,F6
605,415,507,506,348,522,475,509,F6
615,402,508,507,348,489,475,509,F6
599,415,509,506,348,489,467,509,F6
616,401,509,505,348,489,422,508,F6
592,421,508,509,348,487,475,509,F6
597,406,507,507,351,490,485,509,F6
574,424,507,506,348,489,476,511,F6
571,401,508,509,347,491,475,509,F6
559,426,508,506,347,489,475,509,F6
532,408,508,507,348,489,476,508,F6
529,438,507,506,346,489,475,510,F6
499,437,508,508,346,489,475,509,F6
504,456,508,506,346,489,475,508,F6
466,462,507,506,345,489,475,510,F6
480,475,508,506,345,489,474,509,F6
429,508,508,506,345,490,475,509,F6
457,497,507,506,345,465,496,508,F6
411,542,506,507,344,489,475,510,F6
442,524,509,505,345,490,475,509,F6
400,576,508,509,344,491,475,510,F6
429,554,508,508,344,490,475,509,F6
398,605,509,509,344,490,475,509,F6
406,591,509,508,343,495,475,510,F6
385,631,508,507,343,490,475,509,F6
405,612,507,505,343,489,474,509,F6
394,629,507,505,342,490,469,509,F6
407,608,509,506,342,489,475,509,F6
406,612,507,508,342,464,475,511,F6
